Unnamed: 0,book_title,review_content,rating,label,clean_review,tokens,tokens_str
21,어머니,추천 권유도 3 - 하나님께서 세상 모든 이들에게 다가설 시간이 없으셔서 어머니를 창조하셨다. - 세상에 가장 맛있는 음식의 숫자와 어머니 숫자는 동일하다. - 열 자식은 한 어머니를 봉양하기 어렵지만 한 어머니는 열 자식을 거두어 주신다. 옛날에 욕심많은 아들이 있었다. 변변한 실력도 능력도 없는 녀석이 매일 무위도식하다 무슨 바람이 불었는지 어느날부터 ’영생‘을 꿈꾸기 시작했다. 그래서 매일밤 뒷산 동굴에 제단을 만들어 놓고 자신의 영생을 위한 기도를 올렸다고 한다. 그러던...+ 더보기,2,0,추천 권유도     하나님께서 세상 모든 이들에게 다가설 시간이 없으셔서 어머니를 창조하셨다    세상에 가장 맛있는 음식의 숫자와 어머니 숫자는 동일하다    열 자식은 한 어머니를 봉양하기 어렵지만 한 어머니는 열 자식을 거두어 주신다  옛날에 욕심많은 아들이 있었다  변변한 실력도 능력도 없는 녀석이 매일 무위도식하다 무슨 바람이 불었는지 어느날부터  영생 을 꿈꾸기 시작했다  그래서 매일밤 뒷산 동굴에 제단을 만들어 놓고 자신의 영생을 위한 기도를 올렸다고 한다  그러던  더보기,"['추천', '권유', '도', '하나님', '께서', '세상', '모든', '이', '들', '에게', '다가설', '시간', '이', '없으셔서', '어머니', '를', '창조', '하셨다', '세상', '에', '가장', '맛있는', '음식', '의', '숫자', '와', '어머니', '숫자', '는', '동일하다', '열', '자식', '은', '한', '어머니', '를', '봉양', '하기', '어렵지만', '한', '어머니', '는', '열', '자식', '을', '거두어', '주신다', '옛날', '에', '욕심', '많은', '아들', '이', '있었다', '변', '변한', '실력', '도', '능력', '도', '없는', '녀석', '이', '매일', '무위도식', '하다', '무슨', '바람', '이', '불었는지', '어느', '날', '부터', '영생', '을', '꿈꾸기', '시작', '했다', '그래서', '매', '일밤', '뒷산', '동굴', '에', '제단', '을', '만들어', '놓고', '자신', '의', '영생', '을', '위', '한', '기도', '를', '올렸다고', '한다', '그러던', '더', '보기']",추천 권유 도 하나님 께서 세상 모든 이 들 에게 다가설 시간 이 없으셔서 어머니 를 창조 하셨다 세상 에 가장 맛있는 음식 의 숫자 와 어머니 숫자 는 동일하다 열 자식 은 한 어머니 를 봉양 하기 어렵지만 한 어머니 는 열 자식 을 거두어 주신다 옛날 에 욕심 많은 아들 이 있었다 변 변한 실력 도 능력 도 없는 녀석 이 매일 무위도식 하다 무슨 바람 이 불었는지 어느 날 부터 영생 을 꿈꾸기 시작 했다 그래서 매 일밤 뒷산 동굴 에 제단 을 만들어 놓고 자신 의 영생 을 위 한 기도 를 올렸다고 한다 그러던 더 보기
22,별도 없는 한밤에,죄인의 뻔뻔함. 죄인의 두려움.그리고 기억나는 것은 쥐 쥐 쥐 뿐!!!,2,0,죄인의 뻔뻔함  죄인의 두려움 그리고 기억나는 것은 쥐 쥐 쥐 뿐 ,"['죄인', '의', '뻔', '뻔함', '죄인', '의', '두려움', '그리고', '기억나는', '것', '은', '쥐', '쥐', '쥐', '뿐']",죄인 의 뻔 뻔함 죄인 의 두려움 그리고 기억나는 것 은 쥐 쥐 쥐 뿐
23,모후의 반역,"잘못된 문제 설정과 명백한 내용 오류가 돋보이는 책. 효와 충을 각각 사적 영역과 공적 영역에 할당할 수 있을까? 같은 논리라면 순 임금은 나라도 내팽개친 '효치국가'의 상징인가? 충과 효라는 유학적 개념은 이 책의 핵심 줄기인데, 정작 유학 담론에 대한 이해는 대단히 얕아 보여 많이 아쉬웠다.",1,0,잘못된 문제 설정과 명백한 내용 오류가 돋보이는 책  효와 충을 각각 사적 영역과 공적 영역에 할당할 수 있을까  같은 논리라면 순 임금은 나라도 내팽개친  효치국가 의 상징인가  충과 효라는 유학적 개념은 이 책의 핵심 줄기인데  정작 유학 담론에 대한 이해는 대단히 얕아 보여 많이 아쉬웠다 ,"['잘', '못', '된', '문제', '설정', '과', '명백한', '내용', '오류', '가', '돋보이는', '책', '효', '와', '충', '을', '각각', '사적', '영역', '과', '공적', '영역', '에', '할당', '할', '수', '있을까', '같은', '논리', '라면', '순', '임금', '은', '나라', '도', '내', '팽', '개', '친', '효치', '국가', '의', '상징', '인가', '충', '과', '효', '라는', '유학', '적', '개념', '은', '이', '책', '의', '핵심', '줄기', '인데', '정작', '유학', '담론', '에', '대한', '이해', '는', '대단히', '얕아', '보여', '많이', '아쉬웠다']",잘 못 된 문제 설정 과 명백한 내용 오류 가 돋보이는 책 효 와 충 을 각각 사적 영역 과 공적 영역 에 할당 할 수 있을까 같은 논리 라면 순 임금 은 나라 도 내 팽 개 친 효치 국가 의 상징 인가 충 과 효 라는 유학 적 개념 은 이 책 의 핵심 줄기 인데 정작 유학 담론 에 대한 이해 는 대단히 얕아 보여 많이 아쉬웠다
24,차남들의 세계사,이기호의 소설은 왜이렇게 유치하게 다가오는지.... 이 전에 이 작가가 쓴 단편의 주인공이 되어 소설가가날 쫒아올지 모른다는 생각에 가끔씩 빠져든다.. 이렇게 욕했다가~~~,2,0,이기호의 소설은 왜이렇게 유치하게 다가오는지  이 전에 이 작가가 쓴 단편의 주인공이 되어 소설가가날 쫒아올지 모른다는 생각에 가끔씩 빠져든다  이렇게 욕했다가 ,"['이기호', '의', '소설', '은', '왜', '이렇게', '유치하게', '다가오는지', '이', '전', '에', '이', '작가', '가', '쓴', '단편', '의', '주인공', '이', '되어', '소설가', '가', '날', '쫒아', '올지', '모른다는', '생각', '에', '가끔', '씩', '빠져든다', '이렇게', '욕', '했다가']",이기호 의 소설 은 왜 이렇게 유치하게 다가오는지 이 전 에 이 작가 가 쓴 단편 의 주인공 이 되어 소설가 가 날 쫒아 올지 모른다는 생각 에 가끔 씩 빠져든다 이렇게 욕 했다가
25,파리대왕,민음사 번역은 원래 꽝임..,1,0,민음사 번역은 원래 꽝임 ,"['민음사', '번역', '은', '원래', '꽝임']",민음사 번역 은 원래 꽝임
26,소현,비운의 왕세자 소현. 작가님. 소현세자에 대해 할 이야기가 겨우 이것밖에 없었나요? 소현 세자가 원손에게 보여주가 함은 그 작은 나라의 비루함이 아니었다. 이 한줄로 선택한 책. 안 그래도 소현세자에 대해 관심을 가지던 때에 마침 그렇게 멋진 문구로 나를 유혹하시니. 나는 당연히 비운의 왕세자 소현세자가 꾸었던...+ 더보기,2,0,비운의 왕세자 소현  작가님  소현세자에 대해 할 이야기가 겨우 이것밖에 없었나요  소현 세자가 원손에게 보여주가 함은 그 작은 나라의 비루함이 아니었다  이 한줄로 선택한 책  안 그래도 소현세자에 대해 관심을 가지던 때에 마침 그렇게 멋진 문구로 나를 유혹하시니  나는 당연히 비운의 왕세자 소현세자가 꾸었던  더보기,"['비운', '의', '왕세자', '소현', '작가', '님', '소현세자', '에', '대해', '할', '이야기', '가', '겨우', '이', '것', '밖에', '없었나요', '소현', '세자', '가', '원', '손', '에게', '보여주가', '함', '은', '그', '작은', '나라', '의', '비루함이', '아니었다', '이', '한', '줄', '로', '선택', '한', '책', '안', '그래도', '소현세자', '에', '대해', '관심', '을', '가지던', '때', '에', '마침', '그렇게', '멋진', '문구로', '나를', '유혹', '하시니', '나', '는', '당연히', '비운', '의', '왕세자', '소현세자', '가', '꾸었던', '더', '보기']",비운 의 왕세자 소현 작가 님 소현세자 에 대해 할 이야기 가 겨우 이 것 밖에 없었나요 소현 세자 가 원 손 에게 보여주가 함 은 그 작은 나라 의 비루함이 아니었다 이 한 줄 로 선택 한 책 안 그래도 소현세자 에 대해 관심 을 가지던 때 에 마침 그렇게 멋진 문구로 나를 유혹 하시니 나 는 당연히 비운 의 왕세자 소현세자 가 꾸었던 더 보기
27,역행자 확장판,흔한 성공팔이의 나무야 미안하다 시리즈.어느 돈 굴리는 양반이 자금세탁이 필요해서 똑똑해보이고 싶은 배우 하나 섭외해서 한 2~3년 야무지게 띄워주면서 굴림. 이젠 제 역할 다 끝나니 막 내리고 바이바이,1,0,흔한 성공팔이의 나무야 미안하다 시리즈 어느 돈 굴리는 양반이 자금세탁이 필요해서 똑똑해보이고 싶은 배우 하나 섭외해서 한  년 야무지게 띄워주면서 굴림  이젠 제 역할 다 끝나니 막 내리고 바이바이,"['흔한', '성', '공', '팔', '이의', '나무', '야', '미안하다', '시리즈', '어느', '돈', '굴리', '는', '양반', '이', '자금세탁', '이', '필요해서', '똑똑', '해보이고', '싶은', '배우', '하나', '섭외', '해서', '한', '년', '야무지게', '띄워주면서', '굴림', '이', '젠', '제', '역할', '다', '끝나니', '막', '내리고', '바이바이']",흔한 성 공 팔 이의 나무 야 미안하다 시리즈 어느 돈 굴리 는 양반 이 자금세탁 이 필요해서 똑똑 해보이고 싶은 배우 하나 섭외 해서 한 년 야무지게 띄워주면서 굴림 이 젠 제 역할 다 끝나니 막 내리고 바이바이
28,나나 너나 할 수 있다,....평범함을 강조하면서도 은연 중에는 특별했음을 과시하는 것이 느껴졌다. 그리고 과학고에 간 것도 아무나 갈 수 있는 곳이 아님에도 불구하고 그런 것들 싸그리 밀어버리고 자기가 성적은 안좋았으나 하버드 갔소. 그것만 수십번 말한다. 자기 얘기만 늘어놓는 것도 황당하기 그지없지만 더 웃긴건 다이어트 부분이다. 그 책을 읽는 사람들이 전부 다이어트를 해야하는 사람이 아님을 뻔히 알고 있음에도 한 파트가 전부 다이어트 하는 방법 으로 도배되어 있다. 차라리 그 파트를 빼고 가격을 좀 더 내렸으면 이렇게 심...+ 더보기,2,0,평범함을 강조하면서도 은연 중에는 특별했음을 과시하는 것이 느껴졌다  그리고 과학고에 간 것도 아무나 갈 수 있는 곳이 아님에도 불구하고 그런 것들 싸그리 밀어버리고 자기가 성적은 안좋았으나 하버드 갔소  그것만 수십번 말한다  자기 얘기만 늘어놓는 것도 황당하기 그지없지만 더 웃긴건 다이어트 부분이다  그 책을 읽는 사람들이 전부 다이어트를 해야하는 사람이 아님을 뻔히 알고 있음에도 한 파트가 전부 다이어트 하는 방법 으로 도배되어 있다  차라리 그 파트를 빼고 가격을 좀 더 내렸으면 이렇게 심  더보기,"['평범함을', '강조', '하면서도', '은연', '중', '에는', '특별했', '음', '을', '과시', '하는', '것', '이', '느껴졌다', '그리고', '과학고', '에', '간', '것', '도', '아무나', '갈', '수', '있는', '곳', '이', '아님에도', '불구', '하고', '그런', '것', '들', '싸', '그리', '밀어', '버리고', '자기', '가', '성적', '은', '안좋았으나', '하버드', '갔소', '그것', '만', '수십', '번', '말', '한다', '자기', '얘기', '만', '늘어놓는', '것', '도', '황당하기', '그', '지', '없지만', '더', '웃긴건', '다이어트', '부분', '이다', '그', '책', '을', '읽는', '사람', '들', '이', '전부', '다이어트', '를', '해야하는', '사람', '이', '아님을', '뻔히', '알', '고', '있음에도', '한', '파트', '가', '전부', '다이어트', '하는', '방법', '으로', '도배', '되어', '있다', '차라리', '그', '파트', '를', '빼고', '가격', '을', '좀', '더', '내렸으면', '이렇게', '심', '더', '보기']",평범함을 강조 하면서도 은연 중 에는 특별했 음 을 과시 하는 것 이 느껴졌다 그리고 과학고 에 간 것 도 아무나 갈 수 있는 곳 이 아님에도 불구 하고 그런 것 들 싸 그리 밀어 버리고 자기 가 성적 은 안좋았으나 하버드 갔소 그것 만 수십 번 말 한다 자기 얘기 만 늘어놓는 것 도 황당하기 그 지 없지만 더 웃긴건 다이어트 부분 이다 그 책 을 읽는 사람 들 이 전부 다이어트 를 해야하는 사람 이 아님을 뻔히 알 고 있음에도 한 파트 가 전부 다이어트 하는 방법 으로 도배 되어 있다 차라리 그 파트 를 빼고 가격 을 좀 더 내렸으면 이렇게 심 더 보기
29,우리 아빠 서재필 박사 이야기 My Papa Is a Simple Man,뭐 책은 읽어보진 않았지만..검은머리 미국인의 시조 아닌가...,1,0,뭐 책은 읽어보진 않았지만 검은머리 미국인의 시조 아닌가 ,"['뭐', '책', '은', '읽어', '보진', '않았지만', '검은', '머리', '미국인', '의', '시조', '아닌가']",뭐 책 은 읽어 보진 않았지만 검은 머리 미국인 의 시조 아닌가
30,"주식투자, 주가조작부터 배워라",주가조작을 좀 더 디테일하게 알려주는 책을 원했는데 역시 약하다.역시 결론은 왜 오르는지 알 수 없으면 사지 말자.,2,0,주가조작을 좀 더 디테일하게 알려주는 책을 원했는데 역시 약하다 역시 결론은 왜 오르는지 알 수 없으면 사지 말자 ,"['주가조작', '을', '좀', '더', '디테', '일하게', '알려주는', '책', '을', '원했는데', '역시', '약하다', '역시', '결론', '은', '왜', '오르는지', '알', '수', '없으면', '사지', '말', '자']",주가조작 을 좀 더 디테 일하게 알려주는 책 을 원했는데 역시 약하다 역시 결론 은 왜 오르는지 알 수 없으면 사지 말 자
31,부동산 투자 인사이트,쉬운 내용을 굉장히 어렵게 서술함.,1,0,쉬운 내용을 굉장히 어렵게 서술함 ,"['쉬운', '내용', '을', '굉장히', '어렵게', '서술', '함']",쉬운 내용 을 굉장히 어렵게 서술 함
32,이런 남자 제발 만나지 마라,"이런 남자 제발 만나지 마라. 나는 이런 여자 제발 만나지 마라는 느낌으로 이 책을 읽어보았다. 남자와 여자, 어차피 사람이고 생각하는 동등한 인간이라고 생각한다. 왜 남자만 계산해야 하는가? 강해보여야 하는가? 든든한 바람막이가 되어야 하고 먼저 배려하고 무슨 슈퍼맨이 되어야 하는가? 남자가 무대위의 주연이 되고 여자는 구경만 하는가 라는 의문이 들었다. 몇년간 책장에 꽂아둔 책이었지만 그리 손이 가지를 않았다. 문화평론가라는 김지룡(솔직한 책 두어권쓰고 문화평론가라는 타이틀을 얻었다...+ 더보기",2,0,이런 남자 제발 만나지 마라  나는 이런 여자 제발 만나지 마라는 느낌으로 이 책을 읽어보았다  남자와 여자  어차피 사람이고 생각하는 동등한 인간이라고 생각한다  왜 남자만 계산해야 하는가  강해보여야 하는가  든든한 바람막이가 되어야 하고 먼저 배려하고 무슨 슈퍼맨이 되어야 하는가  남자가 무대위의 주연이 되고 여자는 구경만 하는가 라는 의문이 들었다  몇년간 책장에 꽂아둔 책이었지만 그리 손이 가지를 않았다  문화평론가라는 김지룡 솔직한 책 두어권쓰고 문화평론가라는 타이틀을 얻었다  더보기,"['이런', '남자', '제발', '만나지', '마라', '나', '는', '이런', '여자', '제발', '만나지', '마', '라는', '느낌', '으로', '이', '책', '을', '읽어', '보았다', '남자', '와', '여자', '어차피', '사람', '이고', '생각', '하는', '동등', '한', '인간', '이라고', '생각', '한다', '왜', '남자', '만', '계산', '해야', '하는가', '강', '해보', '여야', '하는가', '든든한', '바람막이', '가', '되어야', '하고', '먼저', '배려', '하고', '무슨', '슈퍼맨', '이', '되어야', '하는가', '남자', '가', '무대', '위', '의', '주연', '이', '되고', '여자', '는', '구경만', '하는가', '라는', '의문', '이', '들었다', '몇', '년', '간', '책장', '에', '꽂아', '둔', '책', '이었지만', '그리', '손', '이', '가지', '를', '않았다', '문화', '평론가', '라는', '김지', '룡', '솔직한', '책', '두어', '권', '쓰고', '문화', '평론가', '라는', '타이틀', '을', '얻었다', '더', '보기']",이런 남자 제발 만나지 마라 나 는 이런 여자 제발 만나지 마 라는 느낌 으로 이 책 을 읽어 보았다 남자 와 여자 어차피 사람 이고 생각 하는 동등 한 인간 이라고 생각 한다 왜 남자 만 계산 해야 하는가 강 해보 여야 하는가 든든한 바람막이 가 되어야 하고 먼저 배려 하고 무슨 슈퍼맨 이 되어야 하는가 남자 가 무대 위 의 주연 이 되고 여자 는 구경만 하는가 라는 의문 이 들었다 몇 년 간 책장 에 꽂아 둔 책 이었지만 그리 손 이 가지 를 않았다 문화 평론가 라는 김지 룡 솔직한 책 두어 권 쓰고 문화 평론가 라는 타이틀 을 얻었다 더 보기
